NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.5138769149780273, 0.2884024679660797, -0.17797213792800903]","[0.5187217593193054, 0.27712342143058777, -0.16570620238780975]","[0.5219064950942993, 0.2774611711502075, -0.16568461060523987]","[0.5248816609382629, 0.27784404158592224, -0.16567477583885193]","[0.5094578862190247, 0.27657604217529297, -0.16425639390945435]","[0.5067665576934814, 0.2764613628387451, -0.16421528160572052]","[0.5045322179794312, 0.2764931321144104, -0.16413472592830658]","[0.5288636088371277, 0.28327473998069763, -0.0915374904870987]","[0.5027169585227966, 0.2814996540546417, -0.08115555346012115]","[0.5200904607772827, 0.3039824068546295, -0.15162399411201477]","[0.5088708996772766, 0.3030529320240021, -0.14892861247062683]","[0.5439139008522034, 0.3585050702095032, -0.08959825336933136]","[0.4839355945587158, 0.35288506746292114, -0.08531149476766586]","[0.5570951700210571, 0.33402571082115173, -0.2711969017982483]","[0.46369117498397827, 0.32379230856895447, -0.2580428421497345]","[0.5760273337364197, 0.2819640040397644, -0.44934725761413574]","[0.4532853960990906, 0.26123616099357605, -0.42023134231567383]","[0.591467022895813, 0.26282942295074463, -0.48959213495254517]","[0.44458770751953125, 0.2425616979598999, -0.4604460597038269]","[0.5872840285301208, 0.25952795147895813, -0.4907380938529968]","[0.44774752855300903, 0.2409435510635376, -0.4543580412864685]","[0.5799806118011475, 0.2677212655544281, -0.45762187242507935]","[0.4518861174583435, 0.24934177100658417, -0.4257015585899353]","[0.5211048722267151, 0.5525469779968262, 0.0026504197157919407]","[0.4818897247314453, 0.5443429350852966, -0.002796894870698452]","[0.5264102220535278, 0.6710528135299683, 0.03172006085515022]","[0.4657494127750397, 0.6566998958587646, 0.04352299124002457]","[0.5179410576820374, 0.7691268920898438, 0.19317087531089783]","[0.46093884110450745, 0.7635980248451233, 0.21094918251037598]","[0.5130649209022522, 0.7748971581459045, 0.20479878783226013]","[0.4642551839351654, 0.7745674848556519, 0.22362668812274933]","[0.5215043425559998, 0.8208646774291992, 0.12065336853265762]","[0.4536953866481781, 0.8151314854621887, 0.14474961161613464]"
"[0.513521134853363, 0.30185967683792114, -0.1778579205274582]","[0.5184810757637024, 0.29027870297431946, -0.16485467553138733]","[0.5216277837753296, 0.2905372679233551, -0.16483920812606812]","[0.5246051549911499, 0.2910976707935333, -0.16482657194137573]","[0.5090067386627197, 0.2891356348991394, -0.16382059454917908]","[0.5062376260757446, 0.2889178991317749, -0.1637917011976242]","[0.5038882493972778, 0.2889847457408905, -0.16372038424015045]","[0.5284281969070435, 0.29606112837791443, -0.09063009917736053]","[0.501670241355896, 0.29366615414619446, -0.08378788083791733]","[0.5194144248962402, 0.3185703158378601, -0.15126948058605194]","[0.5082172155380249, 0.3169029951095581, -0.14952948689460754]","[0.5425390005111694, 0.36945775151252747, -0.08868958055973053]","[0.48312288522720337, 0.3618336617946625, -0.09286166727542877]","[0.5559807419776917, 0.3550722897052765, -0.2693464457988739]","[0.4637131690979004, 0.3276917636394501, -0.27390944957733154]","[0.5773745775222778, 0.2966046631336212, -0.44853100180625916]","[0.4507034420967102, 0.27010831236839294, -0.4229004979133606]","[0.5916875004768372, 0.27541881799697876, -0.49012812972068787]","[0.43978413939476013, 0.25388941168785095, -0.46090269088745117]","[0.5878543853759766, 0.27191510796546936, -0.4912324845790863]","[0.4419451653957367, 0.25208625197410583, -0.46498146653175354]","[0.5815739631652832, 0.28140440583229065, -0.45713964104652405]","[0.4462929666042328, 0.2589666545391083, -0.43408483266830444]","[0.5202971696853638, 0.5600783824920654, 0.004961398430168629]","[0.4811146855354309, 0.552322268486023, -0.00508423987776041]","[0.5274993181228638, 0.6721864342689514, 0.03193949908018112]","[0.4657406806945801, 0.6612561941146851, 0.051157087087631226]","[0.517935574054718, 0.76863032579422, 0.190333291888237]","[0.4609909653663635, 0.7635178565979004, 0.2211596518754959]","[0.5130637288093567, 0.774497926235199, 0.20159491896629333]","[0.46426844596862793, 0.7743799090385437, 0.23419205844402313]","[0.521948516368866, 0.819706380367279, 0.12051074206829071]","[0.45379677414894104, 0.8149028420448303, 0.15918919444084167]"
"[0.5130634307861328, 0.3149048089981079, -0.17708152532577515]","[0.5178534984588623, 0.30397918820381165, -0.1641976684331894]","[0.5208227634429932, 0.3044429421424866, -0.1641833335161209]","[0.5237365961074829, 0.30491966009140015, -0.164171040058136]","[0.5085441470146179, 0.3027695119380951, -0.1631775200366974]","[0.5057336091995239, 0.3025552034378052, -0.16315388679504395]","[0.5034423470497131, 0.3023795485496521, -0.16308988630771637]","[0.5270963907241821, 0.3087993264198303, -0.09041057527065277]","[0.5011125802993774, 0.305846244096756, -0.08501757681369781]","[0.518561065196991, 0.33115431666374207, -0.15068776905536652]","[0.5076958537101746, 0.3291744887828827, -0.14895282685756683]","[0.5412982702255249, 0.37816208600997925, -0.08843782544136047]","[0.48221221566200256, 0.37231025099754333, -0.09608227014541626]","[0.5550312399864197, 0.36909615993499756, -0.27280673384666443]","[0.46373504400253296, 0.3470541536808014, -0.27973151206970215]","[0.5779629945755005, 0.31464850902557373, -0.45597681403160095]","[0.45090794563293457, 0.29575175046920776, -0.4257539212703705]","[0.5919419527053833, 0.28982773423194885, -0.4982783794403076]","[0.43962058424949646, 0.2741308808326721, -0.46852150559425354]","[0.5877309441566467, 0.2865654230117798, -0.4984509348869324]","[0.4424218535423279, 0.2710450291633606, -0.46611934900283813]","[0.5816937685012817, 0.29751428961753845, -0.4643022119998932]","[0.44750913977622986, 0.2816753387451172, -0.43432527780532837]","[0.5194682478904724, 0.5666839480400085, 0.006001265719532967]","[0.48043322563171387, 0.5583405494689941, -0.006142222322523594]","[0.5279281735420227, 0.6731240153312683, 0.017042063176631927]","[0.46566468477249146, 0.6630735397338867, 0.02052832767367363]","[0.5179301500320435, 0.76813143491745, 0.1788826733827591]","[0.4610729217529297, 0.7631088495254517, 0.1975356489419937]","[0.5130952596664429, 0.7741481065750122, 0.19109457731246948]","[0.4642672538757324, 0.7736796736717224, 0.21750657260417938]","[0.5219539403915405, 0.8191210627555847, 0.11719687283039093]","[0.45402973890304565, 0.8145499229431152, 0.14485688507556915]"
"[0.5122753977775574, 0.326479434967041, -0.16945818066596985]","[0.5167196989059448, 0.3156747817993164, -0.15825000405311584]","[0.5196009874343872, 0.3159716725349426, -0.15824423730373383]","[0.5224185585975647, 0.31630685925483704, -0.15823812782764435]","[0.5076146721839905, 0.31481340527534485, -0.1562185287475586]","[0.5049279928207397, 0.31461578607559204, -0.15620659291744232]","[0.5029392838478088, 0.3144509792327881, -0.15615758299827576]","[0.5257971286773682, 0.31985992193222046, -0.09007928520441055]","[0.5005215406417847, 0.3181959390640259, -0.08112214505672455]","[0.517828106880188, 0.34100478887557983, -0.14488716423511505]","[0.5072696805000305, 0.3394724428653717, -0.1418784260749817]","[0.539991021156311, 0.38835808634757996, -0.08409227430820465]","[0.4822477400302887, 0.3834490180015564, -0.08618282526731491]","[0.5550011992454529, 0.3820209205150604, -0.24503210186958313]","[0.4631367623806, 0.364568829536438, -0.24613673985004425]","[0.5796696543693542, 0.32285723090171814, -0.4114829897880554]","[0.448924720287323, 0.30735957622528076, -0.4063035547733307]","[0.5929675102233887, 0.2954995334148407, -0.4509669840335846]","[0.43781691789627075, 0.28531402349472046, -0.4462217390537262]","[0.5883979201316833, 0.29192492365837097, -0.45396846532821655]","[0.4411417543888092, 0.2832927703857422, -0.4443739354610443]","[0.5827358961105347, 0.3043408691883087, -0.42020583152770996]","[0.4463645815849304, 0.292660117149353, -0.4137027859687805]","[0.5185343027114868, 0.5728685855865479, 0.0058187078684568405]","[0.48000726103782654, 0.5638476014137268, -0.005952876061201096]","[0.5282543897628784, 0.6740684509277344, 0.009608631953597069]","[0.4655836522579193, 0.6645501255989075, 0.01330210268497467]","[0.5177873373031616, 0.7673372030258179, 0.16545847058296204]","[0.4612184166908264, 0.7631126642227173, 0.16846723854541779]","[0.5130624175071716, 0.7732666730880737, 0.17707403004169464]","[0.4642847180366516, 0.7737113237380981, 0.1816740334033966]","[0.5220527052879333, 0.8188110589981079, 0.10377202183008194]","[0.45403534173965454, 0.8143057823181152, 0.11054905503988266]"
"[0.511449933052063, 0.3373241722583771, -0.16165262460708618]","[0.5157420039176941, 0.32691651582717896, -0.1499483734369278]","[0.5185618996620178, 0.32726049423217773, -0.14995190501213074]","[0.5213257074356079, 0.327630877494812, -0.14994585514068604]","[0.5069541335105896, 0.32607749104499817, -0.14744989573955536]","[0.5044100284576416, 0.3259073495864868, -0.1474432647228241]","[0.5025551915168762, 0.3258459270000458, -0.14739865064620972]","[0.5248171091079712, 0.33219996094703674, -0.08389347791671753]","[0.5000708103179932, 0.33046549558639526, -0.07164306938648224]","[0.517186164855957, 0.3521520495414734, -0.13785740733146667]","[0.5065995454788208, 0.35099539160728455, -0.13419386744499207]","[0.5387407541275024, 0.39856189489364624, -0.07916448265314102]","[0.48214441537857056, 0.3949204683303833, -0.07239189743995667]","[0.5538379549980164, 0.39534568786621094, -0.2381761521100998]","[0.4624010920524597, 0.3792467713356018, -0.22452524304389954]","[0.5793777108192444, 0.3440943658351898, -0.40141552686691284]","[0.4477834105491638, 0.32081615924835205, -0.37926051020622253]","[0.5929242372512817, 0.32754915952682495, -0.4385583996772766]","[0.4365556240081787, 0.2983579933643341, -0.4169999063014984]","[0.5881346464157104, 0.32493680715560913, -0.4400709271430969]","[0.4397600591182709, 0.29604417085647583, -0.4147126078605652]","[0.5824364423751831, 0.3318408131599426, -0.4090851843357086]","[0.44551268219947815, 0.3057672679424286, -0.3860011100769043]","[0.5175139307975769, 0.579418957233429, 0.005063317250460386]","[0.4796507954597473, 0.5687410831451416, -0.005170164164155722]","[0.5283891558647156, 0.6765978932380676, -0.012634401209652424]","[0.46544069051742554, 0.6668516993522644, -0.03761792927980423]","[0.517292320728302, 0.7666593790054321, 0.15111561119556427]","[0.46127837896347046, 0.7630969285964966, 0.10851036012172699]","[0.5127819180488586, 0.7720776796340942, 0.16338494420051575]","[0.4642852246761322, 0.7735764980316162, 0.119578517973423]","[0.5220643877983093, 0.8182593584060669, 0.08980938047170639]","[0.45411545038223267, 0.8139041662216187, 0.043886132538318634]"
"[0.5109575986862183, 0.34894680976867676, -0.15486039221286774]","[0.5151768326759338, 0.3382578194141388, -0.14227277040481567]","[0.517963171005249, 0.33867281675338745, -0.14228089153766632]","[0.5206372141838074, 0.33906325697898865, -0.14227570593357086]","[0.5065680742263794, 0.3372029662132263, -0.1398485004901886]","[0.5041366219520569, 0.33698245882987976, -0.1398543119430542]","[0.5023602247238159, 0.3369033932685852, -0.13982141017913818]","[0.5239815711975098, 0.3437589704990387, -0.07687224447727203]","[0.4998067319393158, 0.3412909507751465, -0.06472478806972504]","[0.5165843963623047, 0.36392122507095337, -0.13161151111125946]","[0.5059884786605835, 0.36291825771331787, -0.12797129154205322]","[0.5382022261619568, 0.4097749590873718, -0.07540369033813477]","[0.48192086815834045, 0.4049449563026428, -0.06808669865131378]","[0.5540658235549927, 0.3968619406223297, -0.2394721508026123]","[0.4609392285346985, 0.38358476758003235, -0.21953892707824707]","[0.579581618309021, 0.354387104511261, -0.4011407494544983]","[0.44554051756858826, 0.32764893770217896, -0.3697155714035034]","[0.5928394794464111, 0.34000062942504883, -0.4370872974395752]","[0.4336177706718445, 0.30683040618896484, -0.40587836503982544]","[0.5891293287277222, 0.3394361436367035, -0.4352242350578308]","[0.43607741594314575, 0.30453383922576904, -0.40422922372817993]","[0.5841609835624695, 0.345986545085907, -0.4075237810611725]","[0.4416414201259613, 0.3129984736442566, -0.3765670955181122]","[0.516677737236023, 0.5844372510910034, 0.004875172860920429]","[0.4795178472995758, 0.5739230513572693, -0.004945588298141956]","[0.528914749622345, 0.6786553859710693, -0.08701007068157196]","[0.46524539589881897, 0.6659664511680603, -0.1466837078332901]","[0.5169482827186584, 0.765251100063324, 0.08111726492643356]","[0.46130385994911194, 0.7631000876426697, -0.004131660796701908]","[0.5123034119606018, 0.7704699039459229, 0.09387759119272232]","[0.4642825126647949, 0.7734718322753906, 0.006441396661102772]","[0.5220752954483032, 0.8182331323623657, 0.02468247525393963]","[0.45419707894325256, 0.8132026791572571, -0.07161771506071091]"
"[0.5100162029266357, 0.3579883873462677, -0.13968807458877563]","[0.5142459273338318, 0.3473054766654968, -0.1279800832271576]","[0.5170451998710632, 0.34762445092201233, -0.1279887706041336]","[0.5196624994277954, 0.34811773896217346, -0.12798714637756348]","[0.5058580636978149, 0.34648823738098145, -0.12575417757034302]","[0.5036408305168152, 0.34652209281921387, -0.12576650083065033]","[0.5017558336257935, 0.3465665280818939, -0.12574148178100586]","[0.5230385065078735, 0.3533848226070404, -0.06629984080791473]","[0.4992826581001282, 0.35090404748916626, -0.05533527210354805]","[0.5153831243515015, 0.37313541769981384, -0.11768090724945068]","[0.5049664378166199, 0.3715580701828003, -0.11438226699829102]","[0.5373395681381226, 0.41764336824417114, -0.06430370360612869]","[0.4818130135536194, 0.4129676818847656, -0.057665206491947174]","[0.5549644827842712, 0.40346449613571167, -0.21109795570373535]","[0.45950764417648315, 0.3855898082256317, -0.1922226846218109]","[0.5804374814033508, 0.36673498153686523, -0.35588544607162476]","[0.44246673583984375, 0.33445262908935547, -0.3307456374168396]","[0.5928406715393066, 0.35329046845436096, -0.3881227970123291]","[0.4305223524570465, 0.3140013813972473, -0.3639748990535736]","[0.5899032354354858, 0.35330379009246826, -0.3870900571346283]","[0.4333818554878235, 0.31189465522766113, -0.36415350437164307]","[0.5849793553352356, 0.35951924324035645, -0.36197325587272644]","[0.438574880361557, 0.3203594982624054, -0.33793383836746216]","[0.5160932540893555, 0.5869149565696716, 0.003924924414604902]","[0.47950807213783264, 0.576754629611969, -0.003940965980291367]","[0.5289619565010071, 0.6825606226921082, -0.08828995376825333]","[0.46469515562057495, 0.6670696139335632, -0.1502705216407776]","[0.5164334177970886, 0.7654101252555847, 0.06748667359352112]","[0.4613022804260254, 0.763121485710144, -0.017467226833105087]","[0.5117415189743042, 0.7706311345100403, 0.07927529513835907]","[0.46431899070739746, 0.7732531428337097, -0.007630595471709967]","[0.5220566987991333, 0.8182954788208008, 0.015267709270119667]","[0.4542028307914734, 0.8125913739204407, -0.07963511347770691]"
"[0.5092845559120178, 0.36552950739860535, -0.1371615082025528]","[0.5137434601783752, 0.3545287549495697, -0.12517395615577698]","[0.516501784324646, 0.3548455536365509, -0.12518233060836792]","[0.5190492272377014, 0.3554745316505432, -0.1251762956380844]","[0.5054801106452942, 0.35353267192840576, -0.12321726232767105]","[0.5033060312271118, 0.3534851670265198, -0.12322714179754257]","[0.5012397766113281, 0.353552907705307, -0.12319795042276382]","[0.5223278999328613, 0.36066433787345886, -0.06239142268896103]","[0.4986588954925537, 0.35819387435913086, -0.05265757441520691]","[0.5143610835075378, 0.3807346820831299, -0.11469101905822754]","[0.5041136145591736, 0.37856361269950867, -0.11174819618463516]","[0.5358542203903198, 0.42535823583602905, -0.06093931943178177]","[0.48112520575523376, 0.4188503324985504, -0.05458710715174675]","[0.5540798902511597, 0.41871756315231323, -0.21421265602111816]","[0.4589470326900482, 0.39457008242607117, -0.19675102829933167]","[0.5799744129180908, 0.38254615664482117, -0.3683379292488098]","[0.442410409450531, 0.34786686301231384, -0.34184449911117554]","[0.5922540426254272, 0.3704320192337036, -0.4013540744781494]","[0.43046727776527405, 0.3286267817020416, -0.3755474388599396]","[0.5896157622337341, 0.3695625364780426, -0.40021735429763794]","[0.43408021330833435, 0.3271040618419647, -0.37450912594795227]","[0.5844434499740601, 0.374862402677536, -0.37447017431259155]","[0.4392828941345215, 0.3359227776527405, -0.34856361150741577]","[0.5159618854522705, 0.5896455645561218, 0.003171981777995825]","[0.4795357286930084, 0.5803659558296204, -0.0031562403310090303]","[0.5290480852127075, 0.6831129193305969, -0.11102937161922455]","[0.46409496665000916, 0.6668725609779358, -0.16483572125434875]","[0.5161726474761963, 0.7654250860214233, 0.042414091527462006]","[0.46130603551864624, 0.7629328966140747, -0.033716894686222076]","[0.511276364326477, 0.7705264687538147, 0.05393185466527939]","[0.46432262659072876, 0.772063136100769, -0.02420811727643013]","[0.5220041275024414, 0.8183144330978394, -0.011330635286867619]","[0.4542093276977539, 0.8121395707130432, -0.09721049666404724]"
"[0.5083850026130676, 0.37344980239868164, -0.13881008327007294]","[0.5129764080047607, 0.36233118176460266, -0.12655144929885864]","[0.5156866908073425, 0.36260631680488586, -0.1265600025653839]","[0.518159031867981, 0.3630427122116089, -0.12655526399612427]","[0.5048497915267944, 0.3608033061027527, -0.12501730024814606]","[0.5026589035987854, 0.36042162775993347, -0.1250230371952057]","[0.5004490613937378, 0.36017104983329773, -0.12498841434717178]","[0.5215389132499695, 0.3664886951446533, -0.061374444514513016]","[0.49794816970825195, 0.3638349771499634, -0.05326514691114426]","[0.5132381916046143, 0.38840997219085693, -0.11525927484035492]","[0.5031837821006775, 0.3854299783706665, -0.11278356611728668]","[0.5350304841995239, 0.4310595989227295, -0.05928284674882889]","[0.4803970456123352, 0.4219980537891388, -0.05529245734214783]","[0.5540661811828613, 0.42509111762046814, -0.21799632906913757]","[0.4588804841041565, 0.400642067193985, -0.2047366350889206]","[0.5799170732498169, 0.3938899636268616, -0.37862253189086914]","[0.4425586760044098, 0.3559604585170746, -0.3534124493598938]","[0.5921429395675659, 0.3825719654560089, -0.4125857949256897]","[0.4297237992286682, 0.3362872302532196, -0.38757026195526123]","[0.5899919867515564, 0.38110923767089844, -0.41138964891433716]","[0.43333926796913147, 0.33407098054885864, -0.3861476480960846]","[0.5843296051025391, 0.3870014250278473, -0.38488757610321045]","[0.43899378180503845, 0.3427908420562744, -0.3600352108478546]","[0.5157914161682129, 0.5912905931472778, 0.0029143905267119408]","[0.4794985353946686, 0.582745373249054, -0.0028926089871674776]","[0.5293339490890503, 0.6825481653213501, -0.14372141659259796]","[0.4639837145805359, 0.6668338775634766, -0.18844860792160034]","[0.5158661603927612, 0.7654806971549988, 0.010699780657887459]","[0.4613072872161865, 0.7625982761383057, -0.055185478180646896]","[0.5107595324516296, 0.7705764770507812, 0.02233392372727394]","[0.4643304944038391, 0.7714376449584961, -0.045442767441272736]","[0.5218225717544556, 0.8184067010879517, -0.04791638255119324]","[0.4542774558067322, 0.8117861151695251, -0.1224193349480629]"
"[0.5063802003860474, 0.37781447172164917, -0.14170320332050323]","[0.5113765001296997, 0.36660894751548767, -0.1296209692955017]","[0.5142563581466675, 0.3668346703052521, -0.12962642312049866]","[0.5167635083198547, 0.3670743405818939, -0.12962433695793152]","[0.503561794757843, 0.3653801381587982, -0.12814733386039734]","[0.5013827085494995, 0.3648606240749359, -0.12814995646476746]","[0.4991401135921478, 0.3644241690635681, -0.12811432778835297]","[0.5206045508384705, 0.36979755759239197, -0.0633174255490303]","[0.49704471230506897, 0.3669225871562958, -0.05535542964935303]","[0.5113996267318726, 0.3915972113609314, -0.11755608022212982]","[0.5017461776733398, 0.3892686069011688, -0.11515852063894272]","[0.5344697833061218, 0.4328294098377228, -0.0611153319478035]","[0.480163037776947, 0.4239949882030487, -0.058597929775714874]","[0.553472638130188, 0.4284055829048157, -0.2277989685535431]","[0.4589942395687103, 0.40738818049430847, -0.21493443846702576]","[0.579049825668335, 0.4037427306175232, -0.39159029722213745]","[0.4432388246059418, 0.36650606989860535, -0.36837780475616455]","[0.5914605855941772, 0.39402011036872864, -0.4237756133079529]","[0.4307491183280945, 0.3468042016029358, -0.4047248959541321]","[0.5898975133895874, 0.39238378405570984, -0.41215381026268005]","[0.43426498770713806, 0.34420305490493774, -0.40276065468788147]","[0.5841540694236755, 0.39788538217544556, -0.3950767517089844]","[0.4399178922176361, 0.3541536033153534, -0.37513911724090576]","[0.5157417058944702, 0.5900112390518188, 0.002681797370314598]","[0.47951334714889526, 0.5820637345314026, -0.0026752487756311893]","[0.5295954942703247, 0.6821166276931763, -0.14946109056472778]","[0.4638664722442627, 0.666467010974884, -0.1992279589176178]","[0.5158483386039734, 0.7655408382415771, 0.00924599077552557]","[0.4612734317779541, 0.7624067664146423, -0.06558699160814285]","[0.5107570290565491, 0.7706912755966187, 0.02119665965437889]","[0.4643070697784424, 0.7711573243141174, -0.055755384266376495]","[0.5216901302337646, 0.8184492588043213, -0.052256494760513306]","[0.4542887806892395, 0.8114845156669617, -0.13548532128334045]"
